Country/Region;US;Korea, South;China;Taiwan*;Thailand;Japan;Vietnam;Singapore;France;Nepal;Malaysia;Canada;Australia;Cambodia;Sri Lanka;Germany;Finland;United Arab Emirates;Philippines;India;Italy;Sweden;Russia;United Kingdom;Spain;Belgium;Egypt;Iran;Lebanon;Israel;Iraq;Oman;Afghanistan;Bahrain;Kuwait;Algeria;Croatia;Switzerland;Austria;Pakistan;Brazil;Georgia;Greece;North Macedonia;Norway;Romania;Estonia;San Marino;Denmark;Netherlands;Belarus;Iceland;Lithuania;Mexico;New Zealand;Nigeria;Ireland;Luxembourg;Monaco;Qatar;Ecuador;Azerbaijan;Armenia;Dominican Republic;Czechia;Indonesia;Portugal;Andorra;Latvia;Morocco;Saudi Arabia;Senegal;Argentina;Chile;Jordan;Ukraine;Hungary;Liechtenstein;Poland;Tunisia;Faroe Islands-Denmark;Saint Barthelemy-France;Gibraltar-United Kingdom;Bosnia and Herzegovina;Slovenia;South Africa;West Bank and Gaza;Bhutan;Cameroon;Colombia;Costa Rica;Peru;Serbia;Slovakia;Togo;Holy See;Malta;Martinique-France;French Guiana-France;Bulgaria;Maldives;Bangladesh;Paraguay;Moldova;Albania;Cyprus;Brunei;St Martin-France;Burkina Faso;Mongolia;Panama;Channel Islands-United Kingdom;Bolivia;Reunion-France;Honduras;Congo (Kinshasa);Cote d'Ivoire;Jamaica;Turkey;Cuba;Guyana;French Polynesia-France;Guadeloupe-France;Cayman Islands-United Kingdom;Kazakhstan;Ethiopia;Sudan;Guinea;Kenya;Antigua and Barbuda;Aruba-Netherlands;Uruguay;Ghana;Namibia;Seychelles;Trinidad and Tobago;Venezuela;Eswatini;Gabon;Guatemala;Mauritania;Rwanda;Saint Lucia;Saint Vincent and the Grenadines;Suriname;Curacao-Netherlands;Central African Republic;Congo (Brazzaville);Equatorial Guinea;Uzbekistan;Mayotte-France;Greenland-Denmark;Benin;Liberia;Somalia;Tanzania;Bahamas;Barbados;Montenegro;Gambia;Montserrat-United Kingdom;Kyrgyzstan;Mauritius;Zambia;Djibouti;New Caledonia-France;BermudaUnited Kingdom;Chad;El Salvador;Fiji;Nicaragua;Isle of Man-United Kingdom;Sint Maarten-Netherlands;Madagascar;Haiti;Angola;Cabo Verde;Niger;Papua New Guinea;Zimbabwe;Eritrea;Uganda;Dominica;Grenada;Mozambique;Syria;Timor-Leste;Belize;Laos;Libya;Guinea-Bissau;Mali;Saint Kitts and Nevis;Northwest Territories-Canada;Yukon-Canada;Kosovo;Burma;Anguilla-United Kingdom;British Virgin Islands-United Kingdom;Turks and Caicos Islands-United Kingdom;MS Zaandam;Botswana;Burundi;Sierra Leone;Bonaire, Sint Eustatius and Saba-Netherlands;Malawi;Falkland Islands (Islas Malvinas)-United Kingdom
48;1.761315199;145.8575946;56.17915951;1.889424576;0.716332604;4.040277503;0.318475987;27.3488285;34.94526286;0.034320849;4.603596509;5.113645607;7.843172934;0.418686205;0.467000594;54.72409021;49.99350265;9.908596233;1.706499;0.102898224;590.6702189;126.6428795;1.007301483;38.68249086;384.1960281;293.4521684;7.612298206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2.897257762;146.5402659;56.19791832;1.973399001;0.75931256;4.593740174;0.390389919;30.4255717;34.94526286;0.034320849;6.08663431;5.246123472;9.803966167;0.418686205;0.840601069;69.16599842;57.93470885;9.908596233;1.843383946;0.113043119;678.6927011;142.4856165;1.363625817;39.61051711;436.532925;322.961325;8.452680293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;3.870059639;151.2604501;56.22154052;2.015386214;0.845272473;5.052323531;0.400663338;30.4255717;56.0870703;0.034320849;7.353395766;6.676884419;11.64711181;0.418686205;1.307601663;86.79467481;60.64193823;11.42521811;1.980268893;0.140579263;777.6973193;162.2890379;1.733654933;58.6718816;542.7038922;368.346753;9.625306461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;5.024128946;153.484008;56.229183;2.057373427;1.002865646;5.052323531;0.48285069;34.18603562;68.46575175;0.034320849;13.22375373;10.99566283;14.78438098;1.973806393;2.054802613;110.4865656;72.19278361;14.15513748;2.098902513;0.176811032;886.145913;174.5671591;2.096831659;73.91802709;615.2954036;425.9845208;10.45591666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;6.583028847;155.6295463;56.23821502;2.09936064;1.074498906;5.542533326;0.544491203;36.23719776;68.92535626;0.034320849;17.48748741;12.66488394;17.72557083;2.093431023;2.381703029;147.1284318;81.21688156;14.15513748;2.801578572;0.239129675;978.1047632;191.4990843;2.514827512;83.71385969;751.4953873;537.9812613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;8.238604711;157.7165699;56.26044768;2.225322278;1.174785471;6.111809216;0.57531146;38.63022025;101.618557;0.034320849;20.79342584;17.40759152;22.27461113;2.213055653;2.802003563;182.8512676;94.39206457;15.4695431;3.467751978;0.28695561;1057.311766;202.5890003;3.001347276;97.95832605;853.0678939;628.4932651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;10.57091232;159.1989418;56.27851172;2.477245555;1.633238337;6.63364545;0.626678555;41.53603328;117.2297902;0.034320849;24.40833048;21.19645847;26.70600384;3.050428062;3.409104335;236.8950365;112.9817063;15.4695431;4.216056352;0.361593054;1144.126874;226.3531059;3.391933565;118.9788571;1059.036148;788.1188197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;13.99384563;160.6423039;56.29935484;2.813143257;2.106017856;6.63364545;0.678045649;45.46742737;138.5401193;0.034320849;27.80695878;24.98532543;31.01974895;3.170052692;3.595904573;265.1224026;126.3373713;20.01940872;5.037366031;0.388404563;1230.296948;250.1172115;4.508873305;140.3676525;1235.937854;934.9743301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;19.39863618;162.280715;56.31672411;3.233015385;2.535817418;6.942003224;0.77050642;53.50114574;166.5453541;0.034320849;31.82351949;33.83484684;42.00019106;5.024234455;3.82940487;296.8707297;142.9417115;25.07481496;5.803921732;0.476085444;1332.890608;281.208583;5.756008475;171.7290474;1405.610353;1026.694311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;23.51340685;164.0946701;56.34729402;4.198721279;3.037250241;7.028975929;0.873240609;58.97091144;193.2177358;0.034320849;36.55070248;38.92199687;60.74537437;5.2036714;4.529905761;346.7967645;158.8241239;33.66900557;6.451843812;0.52680992;1430.621695;303.8835004;7.099077119;214.2267573;1566.363977;1102.279168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;41.31991076;167.059414;56.38481164;4.534618982;3.896849366;7.305707265;0.934881123;65.80811857;218.8023868;0.034320849;40.35098685;55.32275662;65.96108437;5.442920659;4.763406058;393.7031275;172.9017167;33.66900557;7.32790747;0.642751581;1529.427841;341.3119668;8.661422276;251.7308021;1713.407772;1204.870944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;57.70346534;168.7563397;56.45012009;5.668273727;4.61318197;7.614065039;0.965701379;73.84183694;245.3981677;0.068641699;46.90107047;73.92264893;80.15722738;5.741982234;4.763406058;445.4672233;187.8817193;40.94879055;9.810087833;0.715215119;1615.71369;366.3632948;10.51156786;287.5702919;1881.219498;1324.288115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;77.00542555;171.6235591;56.48833248;6.424043558;5.888254005;7.961955861;1.160896339;77.77323104;304.1969046;0.068641699;50.17611228;86.13710813;92.70630408;5.741982234;4.950206295;524.4203;210.6224462;47.31860242;12.94019028;0.742026628;1682.698104;398.8409057;12.58098995;326.1496687;2051.619195;1446.984082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;100.5309169;174.7833518;56.57865267;7.095838962;8.581664596;8.705177163;1.263630528;87.00346065;341.7006326;0.102962548;55.49033107;106.9891242;110.1965797;5.921419179;4.950206295;607.1688534;223.7976292;57.63163115;14.10827515;0.906518859;1749.732137;439.1408682;16.01403786;370.47397;2226.895399;1590.301945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;132.467217;174.7833518;56.62242322;8.187506495;10.32951615;8.918655622;1.376638136;95.37903938;386.5733529;0.102962548;62.75103698;123.9462909;123.2554627;5.921419179;5.277106711;688.6164416;244.0116086;61.77706427;19.0178819;1.012315624;1828.823364;489.8376268;19.02908992;434.1689778;2396.867332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;162.3551952;176.2657237;56.6870369;9.027250751;11.84814127;9.432585246;1.448552069;107.8569424;446.6589824;0.137283398;66.76759769;147.6068377;142.7457474;6.160668439;5.463906948;741.1324714;255.9234179;67.13579488;21.08940742;1.447821486;1906.029103;551.3272501;24.31228341;496.6855395;2549.450668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;198.7234839;178.2162131;56.73567085;9.866995007;13.38109304;10.33393874;1.571833096;116.7453116;505.0134349;0.171604247;71.68016041;166.2597212;156.2360048;6.399917698;5.697407245;798.3033312;260.9769127;82.30201361;24.02787094;1.842747768;1981.862076;607.0738811;28.43057043;562.2365998;2698.504953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;253.2789382;180.244722;56.8197381;10.58077762;14.97135142;10.96646751;1.674567285;125.1208904;575.654648;0.171604247;76.31465354;195.8817719;171.0203858;6.519542328;6.678108493;857.0616073;273.9716138;103.5347198;27.54125124;1.860139017;2061.333708;637.9672184;32.41866202;617.2552987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;307.1183862;182.0196674;56.89963674;11.21058582;16.27507676;11.60690288;1.787574894;137.0860028;615.4717187;0.171604247;81.13452639;225.7687783;178.785127;6.519542328;6.818208671;929.4382449;291.4783638;127.8006698;28.23480163;2.233326237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;367.0000818;184.8673818;56.97050335;11.88238122;17.83668184;13.38589004;1.931402759;144.2650703;682.5126965;0.171604247;85.46005331;253.1122098;190.667534;6.579354643;7.051708968;1012.055508;339.6670469;152.1677279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;425.6340533;186.9153957;57.05596015;12.51218941;19.88539309;14.7537335;2.085504043;150.2476265;798.6087955;0.171604247;89.84737347;298.7640822;200.6283636;6.818603903;7.425309443;1088.02472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;488.8389852;188.4367774;57.10876272;12.84808712;21.83381777;14.7537335;2.177964813;158.2813449;873.0800462;0.205925097;96.27387061;329.313478;209.0205587;6.818603903;7.752209858;1146.90235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;568.4909152;190.8748891;57.16503915;13.51988252;23.65330258;15.44160854;2.239605326;170.9301781;905.4974843;0.205925097;102.9784373;343.5945919;217.6480489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;644.623236;192.8448833;57.22201034;13.81379301;25.37250083;17.2205957;2.39370661;179.3057568;985.6678309;0.308887645;107.6129305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;735.5016622;194.5808189;57.27133907;14.23366514;26.86247265;19.72699094;2.434800286;190.4162184;1378.093481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;832.5794345;196.2582397;57.32622595;14.61155005;28.33811781;20.69159731;2.465620543;203.2359818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;933.0740979;198.0916997;57.34845861;14.90546054;29.61318985;24.81884752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
